threshold,rows,reject_count,approved_count,predicted_reject_share,approved_share,tp_caught_defaults,fp_rejected_good,tn_approved_good,fn_approved_defaults,precision_bad_rate_among_rejected,recall_default_capture,approved_bad_rate,rejected_bad_rate,total_portfolio_value,value_per_applicant,calibration_method,default_loss_saved,good_borrower_opportunity_cost,max_reject_share_constraint,economic_break_even_probability,policy_type,model_family,model,dataset,model_dataset_label
0.333197,186920,138508,48412,0.741001,0.258999,41598,96910,43885,4527,0.300329,0.901854,0.09351,0.300329,270615000.0,1447.76,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.270851,186920,156452,30468,0.837,0.163,43937,112515,28280,2188,0.280834,0.952564,0.071813,0.280834,270597500.0,1447.66,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.334386,186920,138134,48786,0.739001,0.260999,41546,96588,44207,4579,0.300766,0.900726,0.093859,0.300766,270578000.0,1447.56,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.332524,186920,138694,48226,0.741997,0.258003,41619,97075,43720,4506,0.300078,0.902309,0.093435,0.300078,270577500.0,1447.56,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.336746,186920,137386,49534,0.734999,0.265001,41444,95942,44853,4681,0.301661,0.898515,0.094501,0.301661,270527000.0,1447.29,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.335562,186920,137760,49160,0.737,0.263,41492,96268,44527,4633,0.30119,0.899556,0.094243,0.30119,270518000.0,1447.24,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.335008,186920,137947,48973,0.738,0.262,41516,96431,44364,4609,0.300956,0.900076,0.094113,0.300956,270513500.0,1447.22,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.270117,186920,156639,30281,0.838,0.162,43952,112687,28108,2173,0.280594,0.952889,0.071761,0.280594,270489500.0,1447.09,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.337285,186920,137199,49721,0.733999,0.266001,41416,95783,45012,4709,0.301868,0.897908,0.094708,0.301868,270485500.0,1447.07,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.336123,186920,137573,49347,0.735999,0.264001,41464,96109,44686,4661,0.301396,0.898949,0.094454,0.301396,270476500.0,1447.02,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.269364,186920,156826,30094,0.839001,0.160999,43973,112853,27942,2152,0.280394,0.953344,0.071509,0.280394,270450500.0,1446.88,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.268684,186920,157012,29908,0.839996,0.160004,43997,113015,27780,2128,0.280214,0.953864,0.071152,0.280214,270447500.0,1446.86,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.338558,186920,136825,50095,0.731998,0.268002,41360,95465,45330,4765,0.302284,0.896694,0.095119,0.302284,270402500.0,1446.62,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.337871,186920,137012,49908,0.732998,0.267002,41382,95630,45165,4743,0.302032,0.897171,0.095035,0.302032,270375000.0,1446.47,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.33917,186920,136638,50282,0.730997,0.269003,41331,95307,45488,4794,0.302485,0.896065,0.095342,0.302485,270349500.0,1446.34,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.268021,186920,157199,29721,0.840996,0.159004,44012,113187,27608,2113,0.279976,0.95419,0.071095,0.279976,270339500.0,1446.28,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.339774,186920,136452,50468,0.730002,0.269998,41303,95149,45646,4822,0.302693,0.895458,0.095546,0.302693,270306500.0,1446.11,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.267293,186920,157386,29534,0.841997,0.158003,44033,113353,27442,2092,0.279777,0.954645,0.070834,0.279777,270300500.0,1446.08,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.266566,186920,157573,29347,0.842997,0.157003,44053,113520,27275,2072,0.279572,0.955079,0.070603,0.279572,270250000.0,1445.81,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.342171,186920,135704,51216,0.726,0.274,41199,94505,46290,4926,0.303595,0.893203,0.096181,0.303595,270232500.0,1445.71,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.340417,186920,136264,50656,0.728996,0.271004,41271,94993,45802,4854,0.302875,0.894764,0.095823,0.302875,270220500.0,1445.65,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.340991,186920,136078,50842,0.728001,0.271999,41245,94833,45962,4880,0.303098,0.894201,0.095984,0.303098,270200500.0,1445.54,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.265813,186920,157760,29160,0.843997,0.156003,44072,113688,27107,2053,0.279361,0.955491,0.070405,0.279361,270188000.0,1445.47,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.342746,186920,135517,51403,0.725,0.275,41169,94348,46447,4956,0.303792,0.892553,0.096415,0.303792,270168000.0,1445.37,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.341641,186920,135891,51029,0.727001,0.272999,41217,94674,46121,4908,0.303309,0.893593,0.096181,0.303309,270159000.0,1445.32,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.265145,186920,157947,28973,0.844998,0.155002,44091,113856,26939,2034,0.279151,0.955902,0.070203,0.279151,270126000.0,1445.14,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.26357,186920,158321,28599,0.846999,0.153001,44137,114184,26611,1988,0.278782,0.9569,0.069513,0.278782,270094000.0,1444.97,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.343316,186920,135330,51590,0.724,0.276,41137,94193,46602,4988,0.303975,0.891859,0.096685,0.303975,270080500.0,1444.9,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.264422,186920,158134,28786,0.845998,0.154002,44105,114029,26766,2020,0.278909,0.956206,0.070173,0.278909,270006500.0,1444.5,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.343879,186920,135143,51777,0.722999,0.277001,41103,94040,46755,5022,0.304144,0.891122,0.096993,0.304144,269970000.0,1444.31,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.262751,186920,158508,28412,0.847999,0.152001,44150,114358,26437,1975,0.278535,0.957182,0.069513,0.278535,269963000.0,1444.27,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.345169,186920,134769,52151,0.720998,0.279002,41049,93720,47075,5076,0.304588,0.889951,0.097333,0.304588,269910000.0,1443.99,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.344547,186920,134956,51964,0.721999,0.278001,41073,93883,46912,5052,0.304344,0.890472,0.097221,0.304344,269905500.0,1443.96,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.262006,186920,158695,28225,0.849,0.151,44168,114527,26268,1957,0.27832,0.957572,0.069336,0.27832,269889500.0,1443.88,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.26113,186920,158882,28038,0.85,0.15,44187,114695,26100,1938,0.278112,0.957984,0.06912,0.278112,269827500.0,1443.55,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.349875,186920,133274,53646,0.713,0.287,40842,92432,48363,5283,0.306451,0.885463,0.098479,0.306451,269772000.0,1443.25,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.349236,186920,133461,53459,0.714001,0.285999,40866,92595,48200,5259,0.306202,0.885984,0.098374,0.306202,269767500.0,1443.22,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.348609,186920,133648,53272,0.715001,0.284999,40890,92758,48037,5235,0.305953,0.886504,0.098269,0.305953,269763000.0,1443.2,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.345751,186920,134582,52338,0.719998,0.280002,41010,93572,47223,5115,0.304721,0.889106,0.09773,0.304721,269742000.0,1443.09,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.260359,186920,159069,27851,0.851,0.149,44203,114866,25929,1922,0.277886,0.958331,0.06901,0.277886,269731000.0,1443.03,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.350477,186920,133087,53833,0.712,0.288,40814,92273,48522,5311,0.306672,0.884856,0.098657,0.306672,269730500.0,1443.03,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.346348,186920,134395,52525,0.718997,0.281003,40984,93411,47384,5141,0.304952,0.888542,0.097877,0.304952,269723500.0,1442.99,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.347945,186920,133835,53085,0.716001,0.283999,40909,92926,47869,5216,0.305667,0.886916,0.098258,0.305667,269701000.0,1442.87,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.347373,186920,134021,52899,0.716997,0.283003,40933,93088,47707,5192,0.305422,0.887436,0.098149,0.305422,269698000.0,1442.85,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.346874,186920,134209,52711,0.718002,0.281998,40956,93253,47542,5169,0.305166,0.887935,0.098063,0.305166,269680500.0,1442.76,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.259599,186920,159255,27665,0.851996,0.148004,44222,115033,25762,1903,0.27768,0.958743,0.068787,0.27768,269670500.0,1442.71,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.351099,186920,132900,54020,0.710999,0.289001,40784,92116,48679,5341,0.306877,0.884206,0.098871,0.306877,269666000.0,1442.68,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.258777,186920,159442,27478,0.852996,0.147004,44244,115198,25597,1881,0.277493,0.95922,0.068455,0.277493,269643000.0,1442.56,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.25807,186920,159629,27291,0.853996,0.146004,44266,115363,25432,1859,0.277306,0.959696,0.068118,0.277306,269615500.0,1442.41,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.351656,186920,132713,54207,0.709999,0.290001,40754,91959,48836,5371,0.307084,0.883556,0.099083,0.307084,269601500.0,1442.34,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.352273,186920,132526,54394,0.708999,0.291001,40728,91798,48997,5397,0.307321,0.882992,0.099221,0.307321,269583000.0,1442.24,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.257283,186920,159816,27104,0.854997,0.145003,44284,115532,25263,1841,0.277094,0.960087,0.067924,0.277094,269542000.0,1442.02,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.352827,186920,132339,54581,0.707998,0.292002,40698,91641,49154,5427,0.307528,0.882341,0.09943,0.307528,269518500.0,1441.89,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.256514,186920,160003,26917,0.855997,0.144003,44304,115699,25096,1821,0.276895,0.96052,0.067652,0.276895,269491500.0,1441.75,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.353345,186920,132152,54768,0.706998,0.293002,40671,91481,49314,5454,0.307759,0.881756,0.099584,0.307759,269488500.0,1441.73,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.353934,186920,131965,54955,0.705997,0.294003,40643,91322,49473,5482,0.307983,0.881149,0.099754,0.307983,269447000.0,1441.51,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.255687,186920,160190,26730,0.856998,0.143002,44324,115866,24929,1801,0.276696,0.960954,0.067377,0.276696,269441000.0,1441.48,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.254039,186920,160564,26356,0.858999,0.141001,44371,116193,24602,1754,0.276345,0.961973,0.06655,0.276345,269420500.0,1441.37,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.253138,186920,160751,26169,0.859999,0.140001,44390,116361,24434,1735,0.276141,0.962385,0.0663,0.276141,269358500.0,1441.04,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.25494,186920,160377,26543,0.857998,0.142002,44341,116036,24759,1784,0.27648,0.961322,0.067212,0.27648,269356000.0,1441.02,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.354476,186920,131778,55142,0.704997,0.295003,40609,91169,49626,5516,0.308162,0.880412,0.100033,0.308162,269336500.0,1440.92,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.250728,186920,161312,25608,0.863,0.137,44461,116851,23944,1664,0.275621,0.963924,0.06498,0.275621,269333500.0,1440.9,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.252344,186920,160938,25982,0.860999,0.139001,44412,116526,24269,1713,0.275957,0.962862,0.06593,0.275957,269331000.0,1440.89,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.251438,186920,161125,25795,0.862,0.138,44431,116694,24101,1694,0.275755,0.963274,0.065672,0.275755,269269000.0,1440.56,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.355689,186920,131405,55515,0.703001,0.296999,40553,90852,49943,5572,0.308611,0.879198,0.100369,0.308611,269252000.0,1440.47,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.249954,186920,161499,25421,0.864001,0.135999,44476,117023,23772,1649,0.275395,0.964249,0.064868,0.275395,269225500.0,1440.32,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.355055,186920,131592,55328,0.704002,0.295998,40574,91018,49777,5551,0.308332,0.879653,0.100329,0.308332,269213000.0,1440.26,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.35628,186920,131218,55702,0.702001,0.297999,40524,90694,50101,5601,0.30883,0.878569,0.100553,0.30883,269199000.0,1440.18,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.249152,186920,161685,25235,0.864996,0.135004,44497,117188,23607,1628,0.275208,0.964705,0.064514,0.275208,269188000.0,1440.12,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
